item,itemLabel,positionLabel,height,mass,genderLabel,followers
http://www.wikidata.org/entity/Q15274940,Onur Akdoğan,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15372875,Sabri Turgut,savunma,,,erkek,
http://www.wikidata.org/entity/Q15729463,Süheyl Çetin,savunma,,,erkek,
http://www.wikidata.org/entity/Q15056601,Hakan Çinemre,savunma,184,,erkek,
http://www.wikidata.org/entity/Q15743242,Mustafa Bahadır,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15807403,Egemen Kulaç,savunma,,,erkek,
http://www.wikidata.org/entity/Q15808128,Engin Kalender,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15613741,Bilal Başacıkoğlu,kanat,173,,erkek,
http://www.wikidata.org/entity/Q15224689,Kubilay Aktaş,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15814427,Hasan Demir,savunma,,,erkek,
http://www.wikidata.org/entity/Q15808190,Enver Bayezit,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15614622,Leyla Güngör,orta saha,,,kadın,
http://www.wikidata.org/entity/Q15818211,Ali Kemal Başaran,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15819723,Hülya Çin,kaleci,1.58,,kadın,
http://www.wikidata.org/entity/Q15683469,Sinan Keskin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15788761,Birol Parlak,savunma,,,erkek,
http://www.wikidata.org/entity/Q15662715,Seyhan Gündüz,Forvet,,,kadın,
http://www.wikidata.org/entity/Q15683140,İbrahim Coşkun,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15728702,Yaşar Kabakçı,savunma,,,erkek,
http://www.wikidata.org/entity/Q15786493,Ali Şen Kandil,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15057775,Doğanay Kılıç,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15818784,Gökhan Korkmaz,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15814426,Batuhan Artarslan,orta saha,,83,erkek,
http://www.wikidata.org/entity/Q15435603,Ayhan Alemdaroğlu,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15818785,Gökhan Köstereli,kaleci,,,erkek,
http://www.wikidata.org/entity/Q15782412,Ali Beykoz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15712806,Erman Bulucu,savunma,,,erkek,
http://www.wikidata.org/entity/Q15409451,İbrahim Sürgülü,savunma,,,erkek,
http://www.wikidata.org/entity/Q15363466,Tuğrul Erat,kanat,193,,erkek,
http://www.wikidata.org/entity/Q15700947,Gökdeniz Varol,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15709913,Sabri Gümüşsoy,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15306277,Atabey Çiçek,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15726686,Halil İbrahim Tuna,kanat,,,erkek,
http://www.wikidata.org/entity/Q15781306,Abdullah Topkara,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15304740,Cemil Canalioğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15709966,Cebrail Serçek,savunma,,,erkek,
http://www.wikidata.org/entity/Q15808029,Emir Aykurt,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15156139,Uğur Yılmaz,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15438500,Kemal Yıldırım,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15136493,Muharrem Kasa,kaleci,,,erkek,
http://www.wikidata.org/entity/Q15616019,Gamze İskeçeli,Forvet,,,kadın,
http://www.wikidata.org/entity/Q15402153,Metin Sevinç,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15708673,Emre Can Coşkun,stoper,,,erkek,
http://www.wikidata.org/entity/Q15651896,Erol Erdal Alkan,orta saha,190,85,erkek,
http://www.wikidata.org/entity/Q15712763,Seddar Karaman,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15808061,Emre Kara,savunma,,,erkek,
http://www.wikidata.org/entity/Q15808320,Erhan Kurt,savunma,,,erkek,
http://www.wikidata.org/entity/Q15076809,Ali Say,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15793200,Bülent Kalecikli,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15807400,Egecan Çevir,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15177751,Doğan Koloğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15808062,Emre Yavuz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q14945506,Mustafa Güven,kanat,,,erkek,
http://www.wikidata.org/entity/Q15715544,Mehmet Gürkan Öztürk,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15819107,Haluk Güngör,kaleci,,,erkek,
http://www.wikidata.org/entity/Q15814421,Harun Tutum,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15708673,Emre Can Coşkun,savunma,,,erkek,
http://www.wikidata.org/entity/Q15819722,Hülya Kaya,Forvet,1.7,,kadın,
http://www.wikidata.org/entity/Q15616019,Gamze İskeçeli,kaleci,,,kadın,
http://www.wikidata.org/entity/Q15809337,Fatih Soyatik,savunma,,,erkek,
http://www.wikidata.org/entity/Q15793201,Bülent Varol,Forvet,,,erkek,
http://www.wikidata.org/entity/Q14943911,İbrahim Alan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15808286,Erdal Pekdemir,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15781883,Ahmet Aras,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15809588,Fethi Çokkeser,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15267354,Hüseyin Tok,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15724879,Fatih Mustafa Baydemir,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15234187,Mustafa Akçay,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15787808,Berkan Emir,savunma,,,erkek,
http://www.wikidata.org/entity/Q15781884,Ahmet Topal,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15633811,Tayfun Aksoy,savunma,,,erkek,
http://www.wikidata.org/entity/Q15790897,Canberk Dilaver,savunma,,,erkek,
http://www.wikidata.org/entity/Q15066857,Orhan Akyüz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15665466,Levent Gülen,savunma,185,73,erkek,
http://www.wikidata.org/entity/Q15298273,Sinan Kaplan,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15493338,Gökhan Karadeniz,Forvet,,,erkek,
http://www.wikidata.org/entity/Q15632405,Muhammed Bayır,fullback,,,erkek,
http://www.wikidata.org/entity/Q15557545,Serkan Firat,fullback,,,erkek,
http://www.wikidata.org/entity/Q15076827,Oğuzhan Kayar,stoper,,,erkek,
http://www.wikidata.org/entity/Q15715542,Ahmet Şahbaz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q15642808,Pınar Yalçın,Forvet,,,kadın,
http://www.wikidata.org/entity/Q19279202,Erhan Uyaroğlu,Forvet,,,erkek,
http://www.wikidata.org/entity/Q19520973,İsmet Yumakoğulları,kaleci,,,erkek,
http://www.wikidata.org/entity/Q19258555,Ahmet Börtücene,,,,erkek,
http://www.wikidata.org/entity/Q19296503,Mithat Ertuğ,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18915991,Serhan Yılmaz,Forvet,,,erkek,
http://www.wikidata.org/entity/Q19259880,Avni Kurgan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q19513763,Süreyya Özkefe,orta saha,,,erkek,
http://www.wikidata.org/entity/Q19513906,Yavuz Özsevim,savunma,,,erkek,
http://www.wikidata.org/entity/Q19578113,Bahtiyar Topal,,,,erkek,
http://www.wikidata.org/entity/Q19297127,Necdet Cici,kanat oyuncusu,,,erkek,
http://www.wikidata.org/entity/Q19293039,Ahmet Oğuz,savunma,176,83,erkek,
http://www.wikidata.org/entity/Q19610568,Asaf Beşpınar,kaleci,,,erkek,
http://www.wikidata.org/entity/Q19577730,Birgül Sadıkoğlu,orta saha,,,kadın,
http://www.wikidata.org/entity/Q19284688,Sabit Hakan Yılmaz,Forvet,,,erkek,
http://www.wikidata.org/entity/Q19297720,Osman Yıldırım,orta saha,,,erkek,
http://www.wikidata.org/entity/Q19594176,Melis Özçiğdem,orta saha,,,kadın,
http://www.wikidata.org/entity/Q18668446,Gül Kaplan,Forvet,,,kadın,
http://www.wikidata.org/entity/Q18920886,Esma Kevser Aksan,savunma,,,kadın,
http://www.wikidata.org/entity/Q19308417,Sami Açıköney,Forvet,,,erkek,
http://www.wikidata.org/entity/Q18638193,Fatoş Yıldırım,orta saha,,,kadın,
http://www.wikidata.org/entity/Q19310540,Hüseyin Altuğ Taş,Forvet,,,erkek,
http://www.wikidata.org/entity/Q19611725,Alpay Koçaklı,orta saha,,,erkek,
http://www.wikidata.org/entity/Q19313886,Muammer Zülfikar Yıldırım,kaleci,,89,erkek,
http://www.wikidata.org/entity/Q18667689,Selda Akgöz,kaleci,,,kadın,
http://www.wikidata.org/entity/Q19611669,Kemal Aşkın,,,,erkek,
http://www.wikidata.org/entity/Q19513627,Ramazan Özkabak,Forvet,,,erkek,
http://www.wikidata.org/entity/Q19513909,Yıldıray Koçal,Forvet,,,erkek,
http://www.wikidata.org/entity/Q19294306,Merve Akıl,Forvet,,,kadın,
http://www.wikidata.org/entity/Q18816419,Hayati Özkan,Forvet,,,erkek,
http://www.wikidata.org/entity/Q18684638,Zelal Baturay,Forvet,,,kadın,
http://www.wikidata.org/entity/Q19274465,Bahaddin Güneş,savunma,,,erkek,
http://www.wikidata.org/entity/Q19058235,Zübeyde Kaya,savunma,,,kadın,
http://www.wikidata.org/entity/Q19298950,Rasim Atala,kaleci,,,erkek,
http://www.wikidata.org/entity/Q19513488,Mert Akyüz,kaleci,189,,erkek,
http://www.wikidata.org/entity/Q19279504,Faruk Barlas,savunma,,,erkek,
http://www.wikidata.org/entity/Q19610739,Berkay Velivar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q19610875,Uğurcan Çakır,kaleci,1.91,78,erkek,
http://www.wikidata.org/entity/Q19610367,Abbas Elkatipzade,,,,erkek,
http://www.wikidata.org/entity/Q19502008,Atakan Ekiz,savunma,,,erkek,
http://www.wikidata.org/entity/Q19502025,Aykut Saltık,savunma,,,erkek,
http://www.wikidata.org/entity/Q19294812,Çağrı Bülbül,orta saha,,,erkek,
http://www.wikidata.org/entity/Q19281792,Burak Çamoğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18674620,Pamuk Güllü Yılmaz,savunma,,,kadın,
http://www.wikidata.org/entity/Q19365359,Tolga Yılmaz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q19365425,Özgen Erdem,orta saha,,,erkek,
http://www.wikidata.org/entity/Q19313974,Fatih Çiplak,savunma,185,,erkek,
http://www.wikidata.org/entity/Q19471774,Asım Can Çaykıran,stoper,,,erkek,
http://www.wikidata.org/entity/Q19611632,Karnik Arslanyan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q19521067,Mehmet Erdem Uğurlu,kanat oyuncusu,,,erkek,
http://www.wikidata.org/entity/Q19513908,Yücel Candemir,orta saha,,,erkek,
http://www.wikidata.org/entity/Q19311975,Yaşar Alpaslan,savunma,,,erkek,
http://www.wikidata.org/entity/Q19291856,Andaç Güleryüz,Forvet,,,erkek,
http://www.wikidata.org/entity/Q19365381,Mehmet Batuhan Şenel,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18687895,Başak İçin Özbebek,orta saha,,,kadın,
http://www.wikidata.org/entity/Q19501883,Ahmet Ceyhan,,,,erkek,
http://www.wikidata.org/entity/Q19483164,Deniz Hümmet,Forvet,,77,erkek,
http://www.wikidata.org/entity/Q19611135,Erkan Yanardağ,savunma,,,erkek,
http://www.wikidata.org/entity/Q19259043,Alperen Babacan,savunma,,,erkek,
http://www.wikidata.org/entity/Q19611539,Hüseyin İzzi,,,,erkek,
http://www.wikidata.org/entity/Q18649166,Vahyi Oktay,savunma,,,erkek,
http://www.wikidata.org/entity/Q18820032,Başak Yerli,Forvet,,,kadın,
http://www.wikidata.org/entity/Q19160340,Gazi Akınal,,,,erkek,
http://www.wikidata.org/entity/Q19611742,Kudbettin Tekin Oğrak,orta saha,,,erkek,
http://www.wikidata.org/entity/Q19259891,Aydın Güleş,,,,erkek,
http://www.wikidata.org/entity/Q19577351,Neslihan Muratdağı,,,,kadın,
http://www.wikidata.org/entity/Q19296806,Mustafa Gedik,,,,erkek,
http://www.wikidata.org/entity/Q19312044,Zeki Günel,Forvet,,,erkek,
http://www.wikidata.org/entity/Q19302431,Müzeyyen Dilek Özbiler,Forvet,,,kadın,
http://www.wikidata.org/entity/Q19285044,Hayri Ragıp Candemir,savunma,,,erkek,
http://www.wikidata.org/entity/Q19296195,Melik Yeğin,Forvet,,,erkek,
http://www.wikidata.org/entity/Q19365419,Halil İbrahim Pehlivan,savunma,,80,erkek,
http://www.wikidata.org/entity/Q18871550,Mertcan Çam,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18637167,Gamze Bezan,orta saha,,,kadın,
http://www.wikidata.org/entity/Q19284993,Hasan Ekin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q19610926,Ramazan Civelek,orta saha,,,erkek,
http://www.wikidata.org/entity/Q19279599,Fevzi Baron,savunma,,,erkek,
http://www.wikidata.org/entity/Q19513820,Umut Kaya,orta saha,,,erkek,
http://www.wikidata.org/entity/Q19284686,Hakan Canbazoğlu,kaleci,,,erkek,
http://www.wikidata.org/entity/Q18670947,Rıza Köprülü,orta saha,,,erkek,
http://www.wikidata.org/entity/Q18665691,Tuğba Karataş,orta saha,,,kadın,
http://www.wikidata.org/entity/Q19284604,Güngör Şahinkaya,orta saha,,,erkek,
http://www.wikidata.org/entity/Q19502523,Hasan Küçcük,orta saha,,,erkek,
http://www.wikidata.org/entity/Q19058245,Damla Bozyel,orta saha,,,kadın,
http://www.wikidata.org/entity/Q19611125,Eray Seyyal,,,,erkek,
http://www.wikidata.org/entity/Q17045741,Halit Güven Kocabal,,,,erkek,
http://www.wikidata.org/entity/Q17045839,Günay Kayarlar,,,,erkek,
http://www.wikidata.org/entity/Q17064123,Mehmet Çolak,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16937911,Ozan Sol,kanat oyuncusu,,,erkek,
http://www.wikidata.org/entity/Q17046301,Serenay Aktaş,Forvet,,,kadın,166659
http://www.wikidata.org/entity/Q17045439,Abdurrahman Kuyucu,Forvet,,,erkek,
http://www.wikidata.org/entity/Q17124819,Murat İrişli,savunma,,,erkek,
http://www.wikidata.org/entity/Q17325160,Mesut Şen,,,,erkek,
http://www.wikidata.org/entity/Q17385626,Hilal Başkol,orta saha,,,kadın,
http://www.wikidata.org/entity/Q17046257,Recep Akkemik,Forvet,,,erkek,
http://www.wikidata.org/entity/Q17417972,Özkan Gümüş,,,,erkek,
http://www.wikidata.org/entity/Q17046787,Özer Kutlu,Forvet,,,erkek,
http://www.wikidata.org/entity/Q17045703,Gökhan Siverek,kaleci,,,erkek,
http://www.wikidata.org/entity/Q17046206,Nihat Tümkaya,kaleci,,,erkek,
http://www.wikidata.org/entity/Q17046305,Serkan Tanrınıan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q16937830,Çağrı Ortakaya,Forvet,,,erkek,
http://www.wikidata.org/entity/Q16937832,Emre Özivgen,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16937968,Mert Hakan Yandaş,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17046171,Namık Altunsoy,,,,erkek,
http://www.wikidata.org/entity/Q17046337,Ali Soydan,,,,erkek,
http://www.wikidata.org/entity/Q17046632,Zafer Dinçer,,,,erkek,
http://www.wikidata.org/entity/Q17418341,Kurtuluş Yurt,kaleci,,,erkek,
http://www.wikidata.org/entity/Q17353039,İsmail Taviş,savunma,,,erkek,
http://www.wikidata.org/entity/Q17045581,Deniz Topçu,savunma,,,erkek,
http://www.wikidata.org/entity/Q17045879,Rıdvan Kılıç,savunma,,,erkek,
http://www.wikidata.org/entity/Q17046086,Muhammet Karpuz,savunma,,,erkek,
http://www.wikidata.org/entity/Q17046855,İlhan Faruk Güler,Forvet,,,erkek,
http://www.wikidata.org/entity/Q17045773,Hasan Durmaz,,,,erkek,
http://www.wikidata.org/entity/Q17046420,Ufuk Er,,,,erkek,
http://www.wikidata.org/entity/Q17046453,Volkan Kazak,,,,erkek,
http://www.wikidata.org/entity/Q17045787,Hasan Üstübücü,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17046298,Sercan Hacıoğlu,kaleci,,,erkek,
http://www.wikidata.org/entity/Q17046456,Arda Vural,,,,erkek,
http://www.wikidata.org/entity/Q17046313,Seyit İçgül,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17047003,Şevki Ekşi,kaleci,,,erkek,
http://www.wikidata.org/entity/Q17418137,Hakan Olkan,savunma,,,erkek,
http://www.wikidata.org/entity/Q16997875,Ali Çoban,savunma,,,erkek,
http://www.wikidata.org/entity/Q17278378,Kaan Baysal,,,,erkek,
http://www.wikidata.org/entity/Q17045777,Hasan Hüseyin Akınay,kaleci,,,erkek,
http://www.wikidata.org/entity/Q17082596,Şeref Görkey,Forvet,,,erkek,
http://www.wikidata.org/entity/Q17046020,Mehmet Oktay Aykurt,savunma,,,erkek,
http://www.wikidata.org/entity/Q17322047,Gökhan Meral,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17046258,Recep Karatepe,,,,erkek,
http://www.wikidata.org/entity/Q17045898,Levent Açıkgöz,savunma,,,erkek,
http://www.wikidata.org/entity/Q17046046,Mehmet Şimşek,savunma,,,erkek,
http://www.wikidata.org/entity/Q17045655,Feridun Dörtler,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17045687,Serkan Göksu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17326161,Serdar Deniz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17296465,Funda Payan,orta saha,,,kadın,
http://www.wikidata.org/entity/Q16937687,Hasan Güleryüz,savunma,,,erkek,
http://www.wikidata.org/entity/Q16937933,Furkan Tuşik,savunma,,,erkek,
http://www.wikidata.org/entity/Q17045587,Tuğrul Duru,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17045693,Erdi Güncan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17046278,Fatih Sarı,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17046975,Necdet Şentürk,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17306017,Gülbin Hız,orta saha,,,kadın,
http://www.wikidata.org/entity/Q16947287,Samet Göker,savunma,,,erkek,
http://www.wikidata.org/entity/Q17124734,Melih Can Yağcı,savunma,,,erkek,
http://www.wikidata.org/entity/Q17183313,Serhat Çakmak,Forvet,177,,erkek,
http://www.wikidata.org/entity/Q17046820,Turhan Özyazanlar,,,,erkek,
http://www.wikidata.org/entity/Q17011625,Yonca Şentürk,savunma,,,kadın,
http://www.wikidata.org/entity/Q17305766,Hilal Çetinkaya,orta saha,,,kadın,
http://www.wikidata.org/entity/Q17126653,Özkan Toprak,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17046463,Recep Yaşar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17418255,Mehmet Enes Sığırcı,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17045837,Taner Kayakıran,kaleci,,,erkek,
http://www.wikidata.org/entity/Q17046239,Osman Kotaran,Forvet,,,erkek,
http://www.wikidata.org/entity/Q17045801,Hüseyin Ulusal,Forvet,,,erkek,
http://www.wikidata.org/entity/Q16937732,Tolgay Karakaya,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16937970,Cihan Yeşilırmak,Forvet,,,erkek,
http://www.wikidata.org/entity/Q17305995,Kader Hançar,Forvet,,,kadın,
http://www.wikidata.org/entity/Q17306366,Esra Özkan,Forvet,,,kadın,
http://www.wikidata.org/entity/Q17046069,Metin Çuvalcı,savunma,,,erkek,
http://www.wikidata.org/entity/Q17418283,Muhammed Burak Taşdemir,savunma,,,erkek,
http://www.wikidata.org/entity/Q17418336,Barış Yardımcı,savunma,,,erkek,
http://www.wikidata.org/entity/Q17045501,Burhan Arman,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17198637,Hanife Demiryol,orta saha,,,kadın,
http://www.wikidata.org/entity/Q17046286,Selim Kayacı,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17418282,Mehmet Taş,orta saha,,,erkek,
http://www.wikidata.org/entity/Q16937623,Eray Çalışkan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q16937932,Barış Türkmen,kaleci,,,erkek,
http://www.wikidata.org/entity/Q17045440,Abdülkadir Demirci,savunma,,,erkek,
http://www.wikidata.org/entity/Q17046520,Nedim Yiğit,savunma,,,erkek,
http://www.wikidata.org/entity/Q17046219,Okan Kocuk,kaleci,,75,erkek,
http://www.wikidata.org/entity/Q17045746,Halit Kılıç,,,,erkek,
http://www.wikidata.org/entity/Q17180585,Başak Ersoy,orta saha,,,kadın,
http://www.wikidata.org/entity/Q17045534,Hakkı Bayrak,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17045467,Aktan Kutlu,savunma,,,erkek,
http://www.wikidata.org/entity/Q17046190,Nejat Özyıldırım,savunma,,,erkek,
http://www.wikidata.org/entity/Q17135945,Hasan Kemal Özdemir,savunma,,,erkek,
http://www.wikidata.org/entity/Q17045661,Fikret Sevilgen,savunma,,,erkek,
http://www.wikidata.org/entity/Q17045626,Ertuğrul Şerbetçi,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17045900,Levent Kale,Forvet,,,erkek,
http://www.wikidata.org/entity/Q17046827,Ümit Atalay,orta saha,,,erkek,
http://www.wikidata.org/entity/Q17048388,Özgür Yılmaz,savunma,,,erkek,
http://www.wikidata.org/entity/Q17123462,Gökhan Yılmaz,savunma,,,erkek,
http://www.wikidata.org/entity/Q17124818,Murat Cömert,savunma,,,erkek,
http://www.wikidata.org/entity/Q16937929,Cihan Topaloğlu,kaleci,,,erkek,
http://www.wikidata.org/entity/Q16937938,Evren Üstündağ,kaleci,,,erkek,
http://www.wikidata.org/entity/Q16937740,Ozan Kılıçoğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q26251195,Ali Alanç,,,,erkek,
http://www.wikidata.org/entity/Q27017143,Emre Can Dönmez,,,,erkek,
http://www.wikidata.org/entity/Q27019822,Alper Mete,,,,erkek,
http://www.wikidata.org/entity/Q27019821,Ömer Buğdaycı,,,,erkek,
http://www.wikidata.org/entity/Q27061861,Hakkı Şimşek,,,,erkek,
http://www.wikidata.org/entity/Q27016677,Ramazan Özcan,,,,erkek,
http://www.wikidata.org/entity/Q27049766,Emircan Altıntaş,orta saha,,,erkek,
http://www.wikidata.org/entity/Q26704988,Rahime Atabay,savunma,,,kadın,
http://www.wikidata.org/entity/Q27176444,Zafer Koç,,,,erkek,
http://www.wikidata.org/entity/Q27207845,Bilge Tarhan,Forvet,,,erkek,
http://www.wikidata.org/entity/Q26837875,Utku Yuvakuran,orta saha,178,70,erkek,
http://www.wikidata.org/entity/Q26995331,Barış Alıcı,fullback,,67,erkek,
http://www.wikidata.org/entity/Q28058104,Abdulkadir Özdemir,,,,erkek,
http://www.wikidata.org/entity/Q26720190,Anıl Şahin,,,,erkek,
http://www.wikidata.org/entity/Q26721617,Mehmet Yeşil,,,,erkek,
http://www.wikidata.org/entity/Q28736660,Efsane Nur Düzparmak,savunma,,,kadın,
